dimension,bucket,horizon,observations,unique_issuers,support_status,support_min_observations,support_min_issuers,uncertainty_contract,mean_return,median_return,positive_return_rate,mean_excess_return,median_excess_return,outperform_0050_rate,standard_deviation,p25_return,p75_return,issuer_cluster_mean_return_se,issuer_cluster_mean_return_ci95_low,issuer_cluster_mean_return_ci95_high,time_cluster_mean_return_se,time_cluster_mean_return_ci95_low,time_cluster_mean_return_ci95_high,issuer_cluster_mean_excess_se,issuer_cluster_mean_excess_ci95_low,issuer_cluster_mean_excess_ci95_high,time_cluster_mean_excess_se,time_cluster_mean_excess_ci95_low,time_cluster_mean_excess_ci95_high,issuer_cluster_median_return_ci95_low,issuer_cluster_median_return_ci95_high,time_cluster_median_return_ci95_low,time_cluster_median_return_ci95_high,issuer_cluster_median_excess_ci95_low,issuer_cluster_median_excess_ci95_high,time_cluster_median_excess_ci95_low,time_cluster_median_excess_ci95_high,median_return_lift_vs_all,median_excess_return_lift_vs_all,outperform_rate_lift_vs_all
STATE_DETAIL,BOTTOMING,60d,42,24,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.03794760336328765,0.03201319205973141,0.5476190476190477,-0.03991397888280181,-0.03618134599163836,0.40476190476190477,0.1584874049520521,-0.08508553864567872,0.1529860964592652,0.027992363888380754,-0.01691742985793862,0.09281263658451393,0.026743868076711665,-0.014470378067067212,0.09036558479364251,0.030551560935189827,-0.09979503831577387,0.019967080550170255,0.026459368230711683,-0.0917743406149967,0.011946382849393089,-0.017523126438755983,0.08058711766127663,-0.017515917009090165,0.0869565431692767,-0.09647264424755551,0.03678445143902113,-0.08545573108136152,0.03261638509644582,-0.02088851045781248,-0.0402504813178971,-0.10655633758163718
STATE_DETAIL,BOTTOMING,120d,43,25,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.10931713410072716,0.07336694105828112,0.627906976744186,-0.03726969617388673,-0.03720674643526567,0.46511627906976744,0.35400261883655293,-0.06076692011069518,0.23081244270046286,0.06007048882467654,-0.008421023995638863,0.2270552921970932,0.06084930109274006,-0.009947496041043363,0.22858176424249768,0.05175433635332465,-0.13870819542640306,0.06416880307862959,0.046892102131813974,-0.12917821635224214,0.054638824004468664,-0.01431991518489939,0.16813263742646334,-0.005633155048385796,0.1992301415224702,-0.14561229770372758,0.03209939618775378,-0.06962024098879782,0.04327268406860196,-0.005064284061333746,-0.037010301322976336,-0.03316786643469377
STATE_DETAIL,BOTTOMING,252d,42,25,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.398420560963912,0.1388296181652574,0.7142857142857143,0.13131940547511267,-0.04336223697979957,0.40476190476190477,1.243118352061568,-0.025397524090923967,0.3876150678989343,0.19903766012499746,0.00830674711891699,0.788534374808907,0.2074415111299348,-0.008164800850760212,0.8050059227785842,0.17391481543978932,-0.2095536327868744,0.47219244373709973,0.17577296673168025,-0.21319560931898063,0.47583442026920597,0.051623089981086764,0.2243318583911229,0.05596021691013209,0.3446223271893903,-0.17192006262170573,0.05633858211211751,-0.1303807695631014,0.059656228508551346,-0.04366020992925301,-0.05642719625659276,-0.11034600890715995
STATE_DETAIL,BOTTOMING,504d,30,20,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,1.237352080246659,0.6566967912225188,0.9333333333333333,0.5201069598960025,0.16597066214659612,0.5666666666666667,1.6047842263800167,0.2432126572353926,1.4251915606112395,0.3259353322370511,0.5985188290620389,1.8761853314312793,0.41478876069286624,0.42436610928864127,2.050338051204677,0.25570142252452227,0.01893217174793893,1.0212817480440661,0.20761445036147377,0.11318263718751392,0.9270312826044911,0.30869002576526183,1.3628700575413335,0.30369289691553536,1.363310793622331,-0.042585782084279176,0.8465246123045785,-0.06959635434006323,0.29457808669103713,0.22734644220124478,0.08115302610066316,0.01211375444353291
STATE_DETAIL,TURNING_UP,60d,302,37,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.13491469706383663,0.07171254825266271,0.6655629139072847,0.058971850771371424,0.02825197811156066,0.5860927152317881,0.28521363963686164,-0.023127716402873588,0.22039040118719339,0.019755704538621775,0.09619351616813795,0.1736358779595353,0.03221061377009722,0.07178189407444607,0.1980475000532272,0.01678656249615434,0.026070188278908918,0.09187351326383393,0.019051017964282088,0.021631855561378532,0.09631184598136432,0.04641130652891362,0.09305636416898255,0.029529896286504452,0.1058632600668965,0.006158382549160235,0.05143849569082315,0.0024382084488114852,0.053567580115076785,0.01881084573511882,0.024182842785301917,0.07477447288824612
STATE_DETAIL,TURNING_UP,120d,290,37,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.26751284531836483,0.13836560077082916,0.696551724137931,0.1269108088993189,0.04050495428510803,0.5724137931034483,0.45663476741553594,-0.02216483238920844,0.38609429178810034,0.03713380756154547,0.19473058249773573,0.34029510813899394,0.055564976770595124,0.1586054908479984,0.37642019978873126,0.030752781923963707,0.06663535632835005,0.18718626147028777,0.027379924902347183,0.07324615609071844,0.18057546170791938,0.07958168886157486,0.18705692386000491,0.0489254650272446,0.2266619672651978,0.005390267879870121,0.07830781312543536,0.006912486441647658,0.07660614934015664,0.05993437565121429,0.040701399397397364,0.0741296475989871
STATE_DETAIL,TURNING_UP,252d,270,37,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.6573427880749257,0.30934509269860755,0.762962962962963,0.33620798488134285,0.09537334001040165,0.6296296296296297,0.9894285190793211,0.019160702056265688,1.002152737948284,0.08018080017119483,0.5001884197393839,0.8144971564104676,0.13410654500492547,0.3944939598652718,0.9201916162845797,0.07149960473620129,0.19606875959838832,0.4763472101642974,0.061404227104159624,0.21585569975719,0.4565602700054957,0.19340581092445294,0.5155546364269668,0.15831425169569147,0.5130663861115752,0.040480829260004514,0.18830899468103263,0.06320021119648002,0.14391528119902242,0.12685526460409713,0.08230838073360847,0.11452171596056493
STATE_DETAIL,TURNING_UP,504d,204,37,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,1.2443284630056175,0.6324943475795887,0.8676470588235294,0.7396796328593521,0.19859035314423423,0.6421568627450981,2.1163243662954825,0.13924945147126544,1.4048257993453814,0.19073453091634884,0.8704887824095737,1.6181681436016613,0.25045682825455867,0.7534330796266825,1.7352238463845526,0.18372778980981355,0.37957316483211756,1.0997861008865866,0.1866596885437058,0.37382664331368876,1.1055326224050155,0.3767024302593122,0.8941622901384053,0.3261107875917738,0.8972641392092355,0.059609825624118276,0.3297615432210967,0.13029649977708063,0.26655069100633166,0.20314399855831466,0.11377271709830128,0.08760395052196435
STATE_DETAIL,CONFIRMED_GROWTH,60d,213,37,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.09004050047917705,0.0574467513984247,0.6525821596244131,0.026832016550738177,0.0018516411941973399,0.5070422535211268,0.2346597075788267,-0.03726704162786931,0.16541341161965062,0.01990373630143644,0.05102917732836163,0.12905182362999248,0.02797481221624798,0.035209868535331014,0.1448711324230231,0.017573256635440446,-0.007611566454725098,0.06127559955620145,0.020085549374351884,-0.012535660222991511,0.06619969332446787,0.028095084229451645,0.07366490296516326,0.02409634536822991,0.08362472895704229,-0.02853949083427043,0.024535528494434633,-0.029764135142613966,0.0313565379496541,0.004545048880880809,-0.002217494132061404,-0.0042759888224152
STATE_DETAIL,CONFIRMED_GROWTH,120d,201,36,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.1808658670778075,0.07506412370342241,0.6666666666666666,0.06702571529255849,0.00793411969320501,0.5174129353233831,0.4447694748101903,-0.05348847864641093,0.26229515480746923,0.039542949070658945,0.10336168689931596,0.25837004725629903,0.05255701281516169,0.07785412196009059,0.28387761219552443,0.03813574178063776,-0.007720338597491508,0.14177176918260848,0.03153973953265285,0.005207825808558907,0.12884360477655807,0.04569615312655717,0.10998662863772413,0.032897002900089456,0.1428571428571428,-0.045600613646816335,0.06380195960507025,-0.05206935352818527,0.05511970866185778,-0.003367101416192453,0.008130564805494345,0.019128789818921854
